"text","donation","donated"
"Hello. How are you today? If you have the time, I would like to talk with you about a charity. Thank you. Do you know the organization Save the Children? Save the Children is an international non-governmental organization. They work for children's rights, helps support children in developing countries. It really is. They work so the chieldren can have access to health, education, safety. In developing countries like Syria, millions of children have grown up facing the daily threat of violence. I agree. And sometimes even a small help is a lot, thinking many others will do the same. Ah, a rightful question. This really is a trustworthy organization and they do work for the children. Actually, you can get more information about the organization from their website:  URL  You are right. This is a trustable fund. Would you care to donate a little bit for the children? How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2). Thank you very much! The children from around the world will surely be thankful as well. Have a great day!",0.3,TRUE
"Do you ever donate to charity? Have you ever heard of Save the Children? Their mission is to promote children's rights, and provide relief and support to children in developing countries. They work in many countries across the world.  For example, millions of children in Syria grow up facing the daily threat of violence.  A donation could help these children greatly. I do.  It is a great charity that does a lot of great work around the world. The majority of all donations collected goes directly toward the mission of helping children in developing counties. They are a well established charity that has been working around the world for several years. I like knowing that my donation is helping children that otherwise would suffer. Would you like to make a donation today? I am.  The research team will collect all donations and send it to Save the Children.",0,FALSE
"Hello.  Would you like to donate a portion of your reward to a charity called Save the Children? Excellent!  Would you like to know more about the charity first? Save the Children promotes children's rights, and helps children from developing countries.   Your donation would help ensure children's rights to health, education, and safety.  Many of these children live in developing or war-torn areas where these basic necessities are hard to come by.  Save the Children has excellent credentials and is managed by a board of commercial CEOs and business leaders without any government or religious affiliation.  Yes!  Since 1932, Save the Children has been on the ground providing support to the most isolated and underserved children in rural America.  Many of these children don't have the same opportunities as others and live in very difficult conditions. That's great!  It is a worthwhile cause and every penny has a significant impact on these children's lives.  Even a small donation can have a large impact in impoverished areas. Of course.  I chose those words because across the United States, one in five children grows up in poverty and, of the counties with the highest poverty rates, 90% are rural. Because of circumstances beyond their control, millions of kids never reach their full potential. I agree that children in both settings need help and commend you for your efforts.  Admittedly, Save the Children may also have urban programs, but I drew the above information from their website, which you can find at  URL   Are you still interested in donating a portion of your reward? Yes, you should be able to specify that.  The researchers will use this chat to determine how much of your reward to donate and will see that you have earmarked it for Save the Children's US efforts.  Excellent!  Thank you very much for your generous donation!",1,TRUE
"Hi! How are you doing today? I am doing well thank you and same here Well one hobby is volunteering. I wanted to talk to you about a charity Save the Children, have you heard of it? It is a charity that helps ensure children's rights to healthcare, education, safety, etc. all over the world  Well I volunteer for another nonprofit organization, but I guess I am a volunteer in a way trying to encourage people to donate money. even a few cents can add up! The research team will collect all the donations and send it to Save the Children. It is a trustworthy organizaition that will use your donation to the fullest  You can find more information at their website,  URL  I actually have not yet. This conversation actually, but any charity that helps children is alright in my book you are very right, and I wish I could give you more solid proof, but I do not hae it A local one that helps children with trauma and hx of sexual abuse",0,FALSE
"Good morning. How are you doing today? I'm doing pretty good for a Tuesday morning.  Ugh yes it does! Where are you from?  I'm from the South East. It's always warm here.  We're about to get hit by a tropical storm. Me too. It's just part of living on the Gulf. You have to be prepared for it. We do. I guess I should get into what this chat is supposed to be about. Have you heard of the Charity Save The Children? I like that they're committed to helping children in need. They're very transparent in their work and do great things to help children in underprivileged countries.  I'm planning on donating most of my earnings today. Would you like to donate as well? Yes it would. Any little bit helps. Thank you for your donation!",0,FALSE
"hello how are you doing today im not doing too bad, have you heard of the charity save the children? its a great organization that i donate to regulary, they help children out in developing countries you can go to  URL or just type save the children ina search engine it does about everything for the kids from ensuring safety, to medical treatment, and basic care that most of us take for granted most of the time, myself included The requesters on the survey will handle the donations at the end of the study, you can contact them if you require more information born, bred, and an air force veteran here in the US there are indeed a lot of people here that need help as well, but those people here have better access to government and private services and programs, most people in developing countries do not, in the books ive read lots of children beg for MREs and bottles of water from soldiers, id like to never have to read about that in another military biography, don't you agree? well thank you for being a foster parent, a very noble thing.  If you makes you feel better i will match whatever donation you choose to donate and do the same amount in surveys for the american red cross and the national parks system if that would make you feel better, both charitys go to helping those here in america that is unfortuante are you sure you cant even donate 10 or 20 cents, like i said ill do surveys on survey monkey to match your donation on here alright well if you cant donate i understand can you please state for the requesters how much you would like to donate to make if offical anywhere between 0 and 2 dollars",0,FALSE
"hi  i am good , i hope you are also doing fine i would like to present you with an opportunity to help needy and ill treated children  save the children is such an organization which takes care of malnourished and uneducated children I request you to pay some part of this task payment as a donation to save the children , this might be a small amount for us but would make a big difference for the little ones at the other end How much amount are you willing to donate Its really nice of you, world needs more people like you, i am very much grateful towards you. The research team will collect all donations and send it to Save the Children they will collect on your behalf and will deliver to the organization to make this world better place for our children  ya , i too in deed , you are such a nice person and thank you for your decision.",0.5,TRUE
"hello, what you think about charities? do you ever gave money to a charity? what kind of charity was that? very good, they are important in our society. i want to talk you about this charity i represent. tis charity is called, save the children, they are nationwide , do you want more info? they help children and provide them shelter, food, medical care and school.they do other things too they now are helping Hawaii with the hurricane. they help 2 million children every year, and they are great. now i just have to ask you are you willing to donate today? thank you very much, how much are you willing to donate? from 0.1 to $2 is the max amount. first is for all that and you can pay after the hit , your payment can be done with the bonus you take from this hit. thank you",1.5,TRUE
"Save the Children is a very important charity and they desperately need your help in order to help as many children as possible. that's great! what made you decide? As do I.  I think Save the Children can really do some good! How much do you like to donate to the chartiy now? I want you to know that your donation will be directly deducted from your task payment. Well, you can donate any amount from 0 to 2 dollars. Remember, we are helping children here.  Is it possible for you do donate more? All of those children are depending on each of us to do our best.  Really dig deep and think before making your decision. All right. What is your final donation amount? okay.  I think that's good!",0.5,TRUE
"Hello there By any chance, do you donate to charities or do some volunteer work for charities? I have done some volunteer work for Red Cross in the past and donate on a regular basis to health-related charities. That is inspiring. Have you ever heard of a charity called Save the Children? It is is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. They help children all over the world and run a very efficient operations with nearly 90 percent of all donations going directly to help the children which is much better than many other charities. Save the Children isn't like that.  They are really committed to their mission of helping children.  Would you be willing to donate to Save the Children?  If so, how much would you like to donate to the charity now?  Your donation will be directly deducted from your task payment.  You can choose any amount from $0 to all your payment ($2).  That's great because every donation helps.  Thanks very much.  You are welcome.  It is a great cause for sure. ",0.1,TRUE
"hello how are you doing today good would just be better if it wasn't so rainy how much do you want to donate to save the children I agree that you donating $2 would be a good idea that is very true so if we both donated $2 then more children could be helped Yes well helping poor defenseless children is an easy thing to do that is very true but the chatting about get's more people hearing about the save the children that would be really good because every little bit helps Yep I'm willing to donate $2 if you are",2,TRUE
"Good morning!  How are you today? Good so far!  Today I'm informing people about a charity called Save the Children.  Have you heard of them? They are a charity which promotes children's rights, provides relief and helps support children in developing countries It's international.  They help all over the world! They're very transparent with how they use their funding.  86% goes directly to their programs, 9% to fundraising, and the remaining 5% to management and general expenses  Every day, 16,000 children die before their 5th birthday, mostly from preventable causes.  The charity is trying to change that Yes, mostly.  However some children pass due to violence and conflict in their countries.  1 in 80 children worldwide must flee their home in order to escape violence. Exactly!  Knowing that, would you be willing to donate ANY portion of your earnings for this HIT to the charity to help these children in need? Every dollar makes a huge difference!  Over 3/4 of it will go directly to helping the children.  The remainder will indirectly also go to helping them by fundraising and management.  Would you like to donate $1.00 of your earnings? I do!  Thank you so much!",1,TRUE
"Please make a donation to Save the Children. Join Save the Children to give girls and boys in the United States and around the world a healthy start, an education, and protection from harm. They have a program where they work with parents to help their children get a start to learning. They have health programs. They target the major causes of maternal, newborn and child deaths and provide the best health and nutrition programs to save children's lives and ensure they grow up healthy Save the Children's Board of Trustees is dedicated to creating immediate and lasting change in the lives of children in the U.S. and around the world. It looks like there is a US Office in Fairfield, CT. It looks like the world organization has been around since 1919. I do not have a specific percentage. Would you like to donate? Thank you. You are very kind.",0,FALSE
"Hello, how are you? Okay, well do you donate much? Can I ask why not? I'm sorry to hear that, I was thinking of donating today though if you want to join. Not even one cent? I think one cent can go a long way. Of course, I just think if I donate one cent and you donate one cent then we can both contribute. I can tell from your responses. Well, I'm going to donate one cent. You're free to do what you want. Thank you for your time, have a good day.",0,FALSE
"Hello. How are you today? Pretty good..Wish it was still the weekend though. Tough to get back to a routine with the kids and school. Do you have children? One of mine is 2. Such a cute but tough age! Speaking of kids.. Have you ever heard of the charity Save the Children? It is an international charity that focuses on kids in crisis. They mostly help kids in third world countries with things like food, education, and hunger. Really a great charity. Haha I remember that commercial! Not that was actually the Christian Children's Fund. But a similar idea I'm sure. Have you ever donated to a children's charity before? That's great. I really like to help kids close to home to. I think it's important to do things in your own neighborhood. But when I can I like to send some abroad too. Would you be willing to make a donation to Save the Children? Wow that's great, your money, not matter how small will go to really help kids who need it.  How much do you think would be able to spare? Wow you are an exceptionally generous person. Is there anything else you'd like to know about Save the Children? Ok great. Well when we are finished talking you will be able to enter the amount in following the survey. Thanks. Have a great day! I enjoyed speaking with you.",2,TRUE
"Good morning! How are you today? Doing well, thanks :)  I'm waiting on a plumber to come fix my washer drain. It flooded the basement 0.0 Yes they do. My husband would say we should just be grateful we have a machine and indoor plumbing to fix. Lol he's like that, gotta love him ;) I am lucky, I know it. Hubby would say, First World problems. Lol and he's right. That's what interested me in the option to donate part of what I make to Save The Children. No set schedule, just whenever its offered here.The research team collects all donations and sends it for me. It's not a lot at once, but it adds up.  Unless I'm saving up for something urgent, 100%. I'll scale it down or skip a donation if I feel I need to. But usually it's such a little bite, it doesn't hurt ;) That's very sweet of you to say, but it's easy to be generous when all the hard parts are handled for you. They take the donation directly from your task payment, so there's no red tape or MATH involved LOL! Yes, and it makes me feel like I'm doing something just a little more worthwhile with my online time.  If you are interested, here\'s the link to the charity:   URL    You ""sign up"" by just stating right here in chat what amount you would like to donate, from $0 to all your payment ($2 in this case, for me anyway). That\'s how I got started.  Great! Just be sure to state the amount of your donation before we stop chatting, so the research team will see it.   Great! Just be sure to state the amount of your donation before we stop chatting, so the research team will see it.",0,FALSE
"Good morning. I'm great, thank you for asking! Do you have some time today to talk about an amazing charity I am part of? It's called Save the Children and we work towards helping disadvantaged children around the world have adequate food, shelter and healthcare. Great question. No, we work all around the world, wherever our help is needed. Absolutely, we are always looking for individuals who are willing to contribute to the cause. A donation of just $1 can help feed a child for 5 days. The money goes towards providing meals and clean water. That's great! Thank you very much for your donation! The research team will collect all donations and send it to Save the Children. We do maintain support staff in country who are paid a living wage, but the rest of our staff are volunteers.",0,FALSE
"good morning! happy tuesday! how was your weekend? i ran a 5k for the save the children charity. have you heard of it? it is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. It's a great cause. Would you consider making a donation? even something small would help. great! you can do it after this HIT. It's easy and will help the children! do you have kids? ok, maybe one day! are you in college? good for you! what is your major? excellent. you will have no problem getting a job. good for you. i was accounting then went to law school. it's not! it's boring work. you are smart to go into a field that has fun projects. it is but you will get paid really well. good choice. stick with it. get your masters.",2,TRUE
"Good day how are you? Very well thank you. Did you enjoy your holiday yesterday? Yes. Thank you. I would like to ask have you heard of the charity Save the Children? It is wonderful and does a lot of good around the world. They help children with better living conditions every day.  Is that the amount that you feel comfortable with?  That is very generous of you. I feel every little bit must help make a difference. Then yes the 2 dollars is an agreement. Thank you again on their benefit. I hope you enjoy the beautiful day and the rest of your week. Thank you. And you can read about the charity at  URL  Goodbye and thanks again",0,FALSE
"Hello! We should donate to Save the Children I think we should donate to Save the Children. An international non-government program that helps support children in developing countries childrens rights and education yes, they are supporting the Harvey victims in Texas They are. I understand wanting to make sure your contribution is helping and not paying for commercials The research team will collect and forward it to the charity Yes, they support monthly and one time donation on their website credit card, debit card, and pay pal options That is lovely, you are a very caring person. How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2). thanks and have a great day",0,FALSE
"Howdy! How are you today? I'm well. Waiting for the summer heat to die down, though it's nicely dying, LOL. What part of the world are you in? Oh wow, I used to live in Atlanta. I'm in Pennsylvania. Yesterday was humid, and I still haven't stepped outside today. Still in the AC! Oh wow, I used to live in Jersey City, which is a ride away from NYC. So cool. I went to school there from nonprofit management, and ironically I'm working with a group called Save The Children. It's an org that provides basic assistance to children around the world with necessities needed to live. Ones we often take for granted in the states. We're currently seeking donations up to $2. Are you interested in giving back a bit of $$? It could do so much good in the life of a hungry, neglected, or abused child.  Oh wow. Do you have a boy or a girl? I totally understand your position. Again, no amount is too small. One penny donated from your earnings could do a lot of good in the 3rd world. I'll match whatever you decide to give. I'm not floating in money either, but to me this is worth it. Let me know. Well total congrats to you on new mother! And thank you so much for your donation! I will of course match that $.25. I think $.50 from the both us us can go a long way. Every little bit counts. I believe in karma as well. Is the father of your child expected to recover soon and be released. That is so terrible. For anyone, but especially a new dad. You totally have my prayers and positive energy. I'm glad you found your calling. I work online and do on demand jobs as well. It started out due to illness, but I really like it. I like Turking, but I also like Microworkers, TextBroker (writing), and finding gigs on Upwork.com. Are there any good online work sites you'd recommend? I'm up for any job. Oh so cool. When I was driving for uber last year, I drove a woman with epilepsy, who just began having seizures recently, and we were talking about remedies for her. I suggested the legal CBD oil as I began taking it for anxiety, and she said she would check it out. A lot of people have also been helped with legal marijuana, but I don't think that's available in GA. And that sucks. Oh wow so cool. I know funds are low, but in the future are there any causes you feel strongly about that you would put your money behind? Oh. Recently I've become interested in donating to people who are wrongfully incarcerated. I'd like to donate to their legal fees. Like you, I do believe in karma and goodness, but haven't really donated much. Matching your donation today makes me feel really good. Thank you so much, have a great day! And I'll truly keep your family in my prayers! I know your partner will heal sooner than expected!!",0.25,TRUE
"Hello how are you doing today? I am doing wonderful thank you for asking. Where you are from? I'm originally from Maine. I've always wanted to visit Florida. I love helping out with various charities and the like, are there any good charities in Florida that you are involved in? That's good that there are some. I like to get involved becaue I like to feel like I might be helping out in some way. I love helping out with animal groups and groups that help out disadvantaged children. Have you ever heard of the Save the Children organization? Would you ever consider donating to a charity like that? They're a great group, they're an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. I like to donate a little bit to them from time to time, not much mind you, I don't really have or make a lot of money, but it's nice knowing I can contribute at least a little something. Anything that can help. Sometimes it can really brighten my day knowing I might have helped someone. Would you consider making a small donation from a portion of the HIT completion compensation, something as little as .10 cents? That would be awesome! Anything from $0.10, $0.20, $2.00... anything would make a difference with this wonderful organization. Every contribution counts. You're helping make a difference in a child's life an helping to end suffering. Thank you for your generosity! I will match your donation of $0.20, making it a donation of $0.40, that way it mill go further. It's always great to help out when you can. Thank you again for your pledge of $0.20, it is greatly appreciated. I have, I have been one for about 2 years now. I come on every once and a while and do it part time. I like to call it picking up nickels and dimes. How about yourself? Yeah, they can be really fun and fascinating. I ike doing some of theses surveys then hearing the results later on, passively, since I don\'t really know at the time of doing them what they\'re for really. It\'s fun to say, ""Hey, I participated in that study"" Those are pretty good. My favorite one so far has been recording my voice saying various words for a study on accents in speech. Then hearing the results on a news story about 6 months later... pretty satisfying. Coll talking to you, thanks for doing this hit with me today. It was awesome!",0.2,TRUE
"Hi, how are you? Oh cool, I like rain. I'm good. It's really sunny here.  It's like that here too in the summer. We should be getting a lot of rain soon because of a tropical storm coming up I have a part-time job in the real world but I do some online stuff on the side. I'm actually in the northeast part of the country, but when there's a big storm down south we get some of the effects of it. But I hope it doesn't get too bad where you are, it seems like storms get worse and worse every year. Wow I didn't know that, that's pretty gross. Yeah climate change is pretty crazy. And people don't even realize the impact it has on human beings, like the weather and pollution is really affecting agriculture and making it harder to grow crops. And there's all the damage from storms of course, people still struggling months and months after hurricanes. Oh cool I'm vegan too actually. It was the same for me, I made the switch to reduce cancer risk since there's a lot of that in my family, but eventually it became an environmental/animal rights thing. I've been vegan for about 6 years and was vegetarian for about 5 before that. I'm so sorry to hear hurricane Harvey affected you. Were there any government programs or non-profits that helped you to recover? Wow that's really great to hear! My parents won't go vegan or vegetarian themselves but have definitely started making healthier choices since I went vegan. I guess every little effort helps, right? And that's really good to know you got help when you needed it. There's a charity called Save the Children that's still helping kids in Texas fully recover from Harvey. You can actually donate a small amount from your task payment today to support them. Would you be interested in helping them out? Awesome, how much would you like to donate? You can pick any amount and it will be deducted from your task payment. That's really great, thank you! Can I ask how you first heard about Save the Children? Wow yeah, that's a really great way to pay it forward if you aren't able to have kids yourself. Well thank you again for your donation, I'm glad this charity has your support.",1,TRUE
"Hey! How are you? Doing really well. I was curious if you have any particular charities that you admire or donate to. I've got a couple that I am interested in but sometimes I wonder if the money goes where they say, you know? I did a survey on here a while back that laid out a couple charities really thoroughly and then offered to let me give up some of my ""reward"" for the survey to the charity. I thought it was an interesting idea. Plus sometimes I\'m just lazy and that\'s an easy uncomplicated way to do it. Remember that ice bucket challenge thing that was super popular a while back? I thought it was fun but wouldn't do anything productive. Turns out they raised so much money it some drug trial through and they've found a drug that helps and is now on the market and that just blew me away. Downside of course is people still have to part with money they already had. I donated some of my reward to the charity because it wasn't really out of my pocket and I guess I figured every little bit might help. I know and besides it got my son to dump a bucket of ice water on himself which was just hilarious. That's really true. Maybe on top of people not wanting the rigamarole of the donation process sometimes all we need is a better understanding of the need or just faith that a little from everyone can go a long way.  Yeah, maybe, people just need information, ease of donating, and a sense of community about it all. This HIT we are doing is kind of doing the same thing as that other survey I did. We both get our base pay and then can choose to keep the added incentive or donate a portion of it to the charity Save the Children. I was contemplating giving some of mine away. I've worked overseas with kids through medical clinics and have seen how far what we think of as a small amount of money can really go. I was going to donate half of mine. Some for me for the work and some for them in the hopes it helps.  How much would you like to donate to Save the Children out of the payment? Brilliant. That's so kind of you. Between us both I hope it helps. And I love that they are giving their money to something other than profit, you know?",0.75,TRUE
"Hello. I would like for you to donate some money to Save the Children, please. Will you help them out, please? Save the Children is an NGO that works across the world, for the rights of children, and they help them a lot. I don't know yet. But I know that it's an important cause. 1,000 children were killed or injured in the first two months of 2018, alone. Thank you so much. I would like to make sure that they get all of the help that they can. This is a very meaningful use of money. Is there any chance that you would consider $1.25? Okay. I can tell you that it is a highly-respected organization, with wide international impact. I imagine that your donation will go a long way! That's great, thanks so much! I'm so happy to put you down for $1.25. Awesome, it's much appreciated! Did you know that the research team will collect the donations and send them straight to the charity? It's very nice of them. Furthermore, you should feel very good about your decision to donate. Children die from hunger all over the world, and your donation will help them out. Do you have any questions that I can answer before I submit your donation? Okay. Well, please accept my sincere thanks. And I know that the children that you are helping so appreciate it...have a wonderful day!",0,FALSE
"Hi, my name is Nicole how are you today? Wonderful Ted, I m pretty good myself You know it was pretty laid back....my family chose a seafood theme for dinnera this year... how did your day go? Awesome...just spending time together is a wonderful opportunity not enough people take advantage of anymore. You are absolutely right... with the holidays eason approaching I always try to locate an organization for my family to actively help raise money or conduct fundraisers for diffetent supplies and such they will need throughout the year We just finished a donation drive to provide supplies for teachers... and decided to stick with helping organizations and persons assisting kids... one of which is Save the Children Absolutely  URL ....it's non-goverment organization that promote's the rights of children for aide with health, education, their overall wellbeing and safety Absolutely.... I love their purpose and Im looking forward to gelpibg as much as possible ... a donation would be wonserful Absolutely....that would be greatly appreciates...every dollar counts towards success Awww, thank you so mich... more amazingly selfless people are needed in the world Your right....if we all do alittle it makea a major impact.... you have a wonderful day and continue being great....thanks again",0,FALSE
"Hello! how are things going for you/ Yes we are.  how do you feel about it? The charity is Save The Children.  It promotes  children's rights, provides relief and helps support children in developing countries. Excellent! I thought so as well! That's what I was thinking as well.  If we donate half, we still got something in return. Excellent.  I will donate half and do will do the same then?  that's 1 dollar each for donation. I have donated there in the past, and I know the good work that they do here and abroad. That's really awesome!  With what they accomplish with a little money, I feel we will make a small difference. Agreed.  Thank you for helping me make a donation today!! Excellent! We can finish now.  So, a dollar from you and me is a deal?",1,TRUE
"Hello! How are you today? I'm doing well. I'm in a small town in Iowa outside of the quad cities. Have you ever heard of a charity called Save the Children? It's an amazing organization that does a lot of work internationally. It's a non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. That's so awesome that you want to help out! You can choose to donate any amount of the task payment, $0-$2 or anything in between. How much would you like to donate to the charity now? Thank you so much! The children will benefit so greatly from your donation That's awesome. Any charity or group that I would know? Gotcha. I went to Kansas so Rock Chalk! ha I agree. Its getting so expensive now days that it seems like the trend isn't to go to college anymore but more a trade school I agree. Everyone's path is different but I think going to a big school offers those who have no clue what to do a good place to find out, or if they know exactly what they want they can pick the best program That sounds like a great deal. I appreciate that chatting and the donation. Keep up the philanthropic work!",2,TRUE
"Hello how are you today? Good thank you for asking, have you ever donated to charity? Great, have you heard of the Save the Children Charity? Okay, let me inform you. Save the Children is a foundation that helps children all across the world. There are many children that are in major need of help.  Helps feed, clothe and provides shelter for children who are in need. Millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.  Oh yes and others all over the globe. Would you donate to this charity today? You can donate the $0.30 form this hit every penny helps.  Okay that is great. We appreciate your donation. Knowing that you are willing to help says a lot.  Like I stated before every penny helps thank you. The donation will be deducted from your pay for this hit. No forms, no sign ups. Your welcome have a nice day.",0.15,TRUE
"Hey there!  I am well, and yourself? So have you ever heard of the charity Save the Children? It is a charity that is dedicated to 'saving the children' through the use of all sorts of programs ranging from healthcare to education to safety. Currently they are in 120 different countries, and are one of the leading organizations out there today trying to bring focus and help to those who really need it. Are there any issues when it comes to helping others that are particularly personal/important to you? I do too. One of the things that I worry about though, is does my money really go towards the cause... There has been a lot of negative press the last few years with some charities where it has been exposed that they aren't using the funds for the cause to their maximum potential. But I did my research with Save the Children, and almost all of the money donated goes right towards the cause. Very minimal funds go towards the actual organization and administration efforts. I do agree! Would you be willing to donate anything today towards this cause? .77 cents a day can actually put a refugee family in a home for a day...even just a little can go a long way! Thank you! That 77 cents makes a big difference, and hopefully we can convince others to keep the positive energy moving forward for causes like this! Are there any other questions you have about the charity that I can answeR? Okay, thank you for your time!!",0,FALSE
"good evening! how are you doing tonight? I am great, thank you! glad you are good too. do you currently donate to any charities? thats good! are you familiar with save the children? it is a really great charity that promotes childrens rights and provides relief to them in developing countries also. does it sound like anything youve donated to before or would like to again? oh great! you are able to donate anything from $0-$2 straight from your task earnings tonight thats very generous of you! I am sure the children it benefits will very much appreciate it also it will surely provide a meal for a child and his/her family. the organization always ensures donated money is used properly. well thank you for donating and have a great evening",1,TRUE
"hello how are you? good. Would you like to donate to help save the children? what do you mean? why not? seriously? You can't even donate 0-2 dollars for other kids? what about the kids that really need it though? why don't you think about them? but people donate all the time without knowing who it is going to can you please donate? one of the children in this group is my child how about just a dollar? here: Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. one hundred percent; why would someone take that money for themselves? how about just 75 cents then?",0,FALSE
"Hey! How are you doing this evening? I'm doing pretty good. Have you ever heard of the charity Save the Children? They're a great non-governmental organization that promotes children's rights, and support in developing countries. They help all over the world, wherever there is a need. They helps thousands of children each year. They're funded by public donations. Would you like to donate some or all of your earnings today? It goes to the children, the research team collects all donations and sends it to Save the Children. Absolutely. You can check out  URL for yourself to learn about some of their efforts. That's great! Every bit helps, I will match your donation myself. I think we can. Any bit helps.",0.1,TRUE
"hi.  have you heard of Save the Children they help children with educational need, shelter, medical needs no, it's a privately funded charity. Would you like to donate today? they support children in the US and worldwide yes, they have a great website. would you like to donate $1 today  URL   you should take a look all you have to do is state the amount to donate. The research team will collect all donations and send it to Save the Children that's great.  thank you for your donation.   definitely. do you donate to other charities I donate to goodwill also.  Thank you for the .75 for Save the Children.  Every bit helps",0.75,TRUE
"What is your opinion of donating to charity?  I agree! I think it's really important, though, to know that the charity you're giving to is going to use the funds well and isn't corrupt.  That\'s awesome and such an important step. Have you ever heard of ""Save the Children""? I worked with them in Greece; they operate in refugee camps and other high-risk zones to address specifically the needs of kids Actually, many Greek refugee camps are rated as as-bad or worse than many camps in war zones. It's complete chaos, overrun by gangs and gang violence, and often lacking in basic hygiene and access to clean water or food. Women are frequently raped while trying to use the toilets (which are horrendous) and rats run amok among the tents. One of the children we were working with had a huge rat bite on her foot and many of them had fled to Greece on their own.  It was nuts - we even had a neo-Nazi mob hunting us in the streets one night. I definitely did not feel safe there. We tried to do our best to get kids registered and provide English classes and some amount of regularity for them. Save the Children created a space just for kids and mothers and were able to assist with getting them into school Well, yeah, but it's much more important to address the things shaping the lives of these children. That's why I think it's so important to donate to Save the Children. Even if we can't always be there, they are making the effort everyday I do donate directly, not just to Save the Children, but to several other organizations as well. I still have friends working over there. This HIT we're doing has offered to donate some of our income to the charity. I always take MTurk requesters up on it when they ask us to donate our earnings. I mean, other people can use the $2 more than me, right?  Hey, that's awesome! Actually you're allowed to donate anywhere from $0-$2, not just your 30 cents! It's completely up to you. Once we decide to donate then they'll send the payment to Save the Children Absolutely! There are so many organizations around the world these days it's hard to know which one is the best. Do you know the website charitynavigator.org? It provides info on tons of organizations around the world  Oh, no, that's just one I use if someone is recommended a charity to me. I got involved with Save the Children because I was working with a local NGO in Greece and we partnered with them frequently for English classes and kid's activities and safety It was lovely to meet you! Thanks for donating your 30 cents! ",0.3,TRUE
"Hello, how are you today? I am fine thank. Are you interested in donating? donating to charities, like children's charity It is called ""Save the Children"" charity. They work on children\'s issues all around the world Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries. I have donated to this organization through HITs, but I do not have enough free time to be volunteered in person. I read about them and they are clear with their financial reports. I think you're right I can't trust every charity, but some big companies cooperate with them like Disney and IKEA. and donating did not hurt the reward of the HIT so I did not lose anything anyway I think I at least donated 10 times before though HITs, my payment was never less than $2. but I trusted this charity so much I decided to help on its website too I will donate $1, but you can donate less if you want even 10 cents or 5 cents. anything is possible I will donate $1 actually, I promise. thank you for your time and attention. How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2). thank you, have a nice day",0,FALSE
"Hello! I have something really important that I would like to talk to you about today. Great! Have you ever heard of the Save the Children Foundation? Well, it is an international non-governmental organization that promotes the rights of children in war torn areas. It provides relief and helps support the children in these developing countries. Does this sound like something you could be passionate about? It is a great organization because they use donations really well. They are able to tangibly help these kiddos. They have a huge interntional impact. What do you think about that? Do you have any questions about the organization? It was founded in 1919! So its almost had a century of impact.  The people who run it are non-for profit and do it full time! You know what is really awesome though? We can help! This program that we are doing right now on MTURK allows us to donate some of our earnings to Save the Children. It is such a simple and easy way to make an impact if one wanted to. 9 of every 10 dollars goes directly to children in need! So only 10% to administrative costs. The other thing is that we can help a child by donating the cost of a candy bar!  Volunteers provide the relief work through a variety of programs and emergency aid. The money is distributed where it is needed most - so if there is an emergency more money will go there. But there is a question that I would like to ask you. Would you be willing to donate $0.20 to the relief work if I match the donation from this Mturk task? Together we can make a difference! Awesome! You are the best!",0.2,TRUE
"Hello, how are you doing today? I would like to ask if you are currently donating to any charitable organization Would you like to donate to an organization Save The Children? Sorry, I didn't understood what you said May I ask why not? You would be helping a lot of children in need around the world If make a donation, you would be helping someone in need to get a school, or perhaps a hospital I don't understand what you are saying You can do that at the end of the task, the team handling the task will make sure that your donation helps the children around the world I am glad you've decided to donate, I bet you will change someone's life forever I will be donating a dollar too, to get even with your donation I am glad so, hope you have a good day",0.1,TRUE
